area,city,floor,location,price,rooms,source,square_price,title
36,Novi Sad,p," Opština Novi Sad , Adice ,  ",72100,1.5,halooglasi,2003,"Adice, 36m2, Jednoiposoban, Namešten"
200,Beograd,2," Opština Vračar , Hram svetog Save ,  ",810000,4.0,halooglasi,4050,"4.0, Vracar, centar, Hram, 190m2+3T ID#128452"
47,Beograd,4," Opština Voždovac , Saobraćajni fakultet , Ljube Vučkovića ",130000,2.0,halooglasi,2766,"Saobraćajni fakultet, 47m2, IV, ta"
84,Niš,1," Pantelej , Pantelej ,  ",143140,3.5,halooglasi,1704,Lux troiposoban stan sa PDV-om na Panteleju ID#331
74,Niš,2," Pantelej , Somborska ,  ",118000,3.5,halooglasi,1595,Porodični stambeni objekat u novogradnji sa PDV-om
53,Niš,2," Pantelej , Somborska ,  ",84700,2.5,halooglasi,1598,Porodični stambeni objekat u novogradnji sa PDV-om
40,Niš,2," Pantelej , Somborska ,  ",64600,1.5,halooglasi,1615,Porodični stambeni objekat u novogradnji sa PDV-om
42,Beograd,p," Opština Palilula , Palilulska pijaca , Stanoja Glavaša ",129000,1.0,halooglasi,3071,"Palilula, Stanoja Glavaša, jednosoban stan"
110,Beograd,p," Opština Savski venac , Centar , Savski trg ",210000,4.0,halooglasi,1909,Centar - salonski stan - kod spomenika Stefanu Nem
24,Beograd,1," Opština Stari grad , Knez Mihailova , Pop Lukina ",115000,0.5,halooglasi,4792,Centar - Pop Lukina - Lux ID#4354
77,Beograd,p," Opština Novi Beograd , Hotel Jugoslavija , Bulevar Nikole Tesle ",231000,3.0,halooglasi,3000,Novi Beograd - Hotel YU ID#4352
42,Beograd,4," Opština Čukarica , Filmski grad , Ilije Stojadinovića ",119000,1.0,halooglasi,2833,"Čukarica, Filmski grad - Ilije Stojadinovića, 42m2"
70,Novi Sad,4," Opština Novi Sad , Rotkvarija ,  ",184000,3.0,halooglasi,2629,Kupi Bez Provizije! Trosoban stan na odličnoj loka
88,Novi Sad,2," Opština Novi Sad , Liman 3 ,  ",267400,3.0,halooglasi,3039,"Liman 3, kompletno opremljen 3.0 stan"
58,Novi Sad,0.5," Opština Novi Sad , Detelinara ,  ",133900,2.0,halooglasi,2309,"Dvosoban, kompletno renoviran stan, Detelinara"
56,Novi Sad,4," Opština Novi Sad , Železnička stanica ,  ",108000,2.0,halooglasi,1929,Dvosoban stan kod Ž.Stanice
43,Beograd,2," Opština Zvezdara , Zvezdarska šuma , Nikole Doksata ",88000,1.5,halooglasi,2047,"Zvezdarska šuma, Nikole Doksata, 43m2 ID#7511"
81,Beograd,1," Opština Voždovac , Lekino brdo , Davida Pajića ",225000,4.0,halooglasi,2804,"Davida Pajića, Lekino brdo, Voždovac ID#2050"
69,Beograd,0," Opština Palilula , Zira , Nikodima Milaša ",171000,2.5,halooglasi,2478,"Nikodima Milaša, Zira, Palilula ID#2052"
84,Beograd,p," Opština Zemun , Save Kovačevića ,  ",170000,3.0,halooglasi,2024,"Šilerova, Naselje Sava Kovačević, Zemun ID#2053"
73,Beograd,4," Opština Voždovac , Voždovačka crkva , Vojvode Stepe ",204400,3.0,halooglasi,2800,"Vojvode Stepe, Voždovačka crkva, Voždovac ID#2055"
49,Beograd,p," Opština Zemun , Donji grad , Kneza Pavla Karađorđevića ",162000,2.5,halooglasi,3306,"Kneza Pavla Karađorđevića, Donji grad, Zemun ID#20"
41,Vrnjačka Banja,2," Gradska lokacija , Širi centar ",81000,1.0,halooglasi,1976,Apartman u hotelskom kompleksu- 41m2
38,Vrnjačka Banja,2," Gradska lokacija , Centar ",107000,1.5,halooglasi,2816,Lux stan- strogi centar- 38m2
31,Vrnjačka Banja,0," Gradska lokacija , Širi centar ",45835,1.5,halooglasi,1479,"Povoljan stan u izgradnji! - 30,97m2"
42,Vrnjačka Banja,1," Gradska lokacija , Slatina ",92500,1.5,halooglasi,2202,Prelep luksuzan stan kod Slatine- 42m2
33,Vrnjačka Banja,2," Gradska lokacija , Raj ",57025,1.0,halooglasi,1728,"Stambeni kompleks u izgradnji- 33,65m2"
43,Vrnjačka Banja,0," Gradska lokacija , Raj ",86000,2.5,halooglasi,2000,"Stan kod hotela Tonanti, 43m2"
38,Vrnjačka Banja,1," Gradska lokacija , Širi centar ",67077,1.5,halooglasi,1765,"Jednosoban stan, u izgradnji, 38,33m2"
33,Vrnjačka Banja,0," Gradska lokacija , Raj ",58000,0.5,halooglasi,1758,Garsonjera kod Aqua parka- 33m2
66,Vrnjačka Banja,1," Gradska lokacija , Centar ",80000,2.5,halooglasi,1212,"Stan iznad pijace, 66m2"
54,Vrnjačka Banja,5," Gradska lokacija , Širi centar ",70200,1.0,halooglasi,1300,Povoljno
45,Vrnjačka Banja,0.5," Gradska lokacija , Širi centar ",83000,1.0,halooglasi,1844,Lux stan- 45m2
52,Kragujevac,2," Gradska lokacija , Pivara , Stojana Protića ",75366,2.0,halooglasi,1458,"Stan sa parking mestom, CityPlace 41, Kragujevac"
22,Novi Sad,5," Opština Novi Sad , Grbavica ,  ",77250,0.5,halooglasi,3511,"Novi Sad, Grbavica, Stan, 0.5, 22,00m2"
45,Beograd,0.5," Opština Čukarica , Rušanj , Oslobođenja 1. deo ",56000,1.5,halooglasi,1244,Rušanj - Oslobođenja 1. deo ID#1661
92,Beograd,0.5," Opština Palilula , Centar , Vojvode Dobrnjca ",368000,4.0,halooglasi,4000,"Palilula, centar, Vojvode Dobrnjca, 92m2, 4.0 ID#2"
62,Zrenjanin,1," Gradska lokacija , Šumica ,  ",62000,2.0,halooglasi,1000,"Zrenjanin, Šumica, Stan, 2.0, 62m2"
50,Beograd,5," Opština Zvezdara , Lion , Bulevar Kralja Aleksandra ",165000,2.0,halooglasi,3300,"Lion, Bulevar Kralja Aleksandra, crvena fasadna ci"
86,Beograd,1," Opština Stari grad , Centar , Gundulićev Venac ",293000,4.0,halooglasi,3407,"Botanička bašta, Gundulićev venac, 4.0 salonac 86m"
68,Kruševac,1," Gradska lokacija , Pejton , Kneza Milosa ",58000,2.5,halooglasi,853,Dvosoban stan
66,Beograd,0," Opština Voždovac , Jajinci , Jakova Galusa-Jajinci ",130000,3.0,halooglasi,1970,"Jajinci-Jakova Galusa, 66m2, pr, eg"
84,Beograd,2," Opština Zvezdara , Vukov Spomenik , Vojvode Šupljikca ",280434,3.0,halooglasi,3338,"Vračar-centar, 84.98m2, II, t-pumpa, novo"
88,Beograd,2," Opština Zvezdara , Vukov Spomenik , Vojvode Šupljikca ",292281,3.0,halooglasi,3321,"Vračar-centar, 88.57m2, II, t-pumpa, novo"
74,Beograd,2," Opština Zvezdara , Vukov Spomenik , Vojvode Šupljikca ",245850,3.0,halooglasi,3322,"Vračar-centar, 74.50m2, II, t-pumpa, novo"
88,Beograd,3," Opština Zvezdara , Vukov Spomenik , Vojvode Šupljikca ",305566,3.0,halooglasi,3472,"Vračar-centar, 88.57m2, III, t-pumpa, novo"
88,Beograd,4," Opština Zvezdara , Vukov Spomenik , Vojvode Šupljikca ",314423,3.0,halooglasi,3573,"Vračar-centar, 88.57m2, IV, t-pumpa, novo"
74,Beograd,5," Opština Zvezdara , Vukov Spomenik , Vojvode Šupljikca ",271925,3.0,halooglasi,3675,"Vračar-centar, 74.50m2, V, t-pumpa, novo"
82,Beograd,p," Opština Zvezdara , Vukov Spomenik , Vojvode Šupljikca ",331720,3.0,halooglasi,4045,"Vračar-centar, 82.93m2, VI, t-pumpa, novo"
42,Beograd,0.5," Opština Zemun , Plavi horizonti , Lugarska ",69000,2.0,halooglasi,1653,"Top novogradnja, od 31m2 do 63m2, Plavi Horizonti"
50,Beograd,5," Opština Savski venac , Centar , Gavrila Principa ",189000,3.0,halooglasi,3780,LUX renoviran duplex u centru Beograda ID#1428
60,Beograd,4," Opština Novi Beograd , Blok 19a , Vladimira Popovića ",183000,2.0,halooglasi,3050,"Blok19a, 60m2, IV, cg"
36,Beograd,0.5," Opština Zemun , Zemunske kapije , Šumadijska ",120000,1.0,halooglasi,3333,"Zemunske kapije, 36m2+L, 1.0, useljiv ID#2350"
75,Beograd,p," Opština Voždovac , Banjica , Bulevar Jna ",189900,2.5,halooglasi,2532,"Paunov breg, 75m2, VII, cg"
75,Beograd,0.5," Opština Zemun , Novi grad , Krajiška-Zemun ",156000,3.0,halooglasi,2080,"Zemun-Novi grad, 75m2, vpr, eg"
34,Beograd,0," Opština Voždovac , Voždovačka crkva , Jove Ilića ",77000,1.5,halooglasi,2265,"Voždovačka crkva, 34m2, pr, cg,"
90,Beograd,0.5," Opština Voždovac , Medaković 3 , Braće Srnić ",198000,3.5,halooglasi,2200,"Medaković III, 90m2, vp, cg, lux, visina I sprata,"
66,Novi Sad,1," Petrovaradin , Petrovaradin ,  ",124770,2.5,halooglasi,1890,Dvoiposoban stan na mirnoj lokaciji - povrat PDV-a
35,Novi Sad,0," Petrovaradin , Petrovaradin ,  ",65770,1.5,halooglasi,1879,Savršen jednoiposoban stan - povrat PDV-a
40,Novi Sad,4," Opština Novi Sad , Sajam ,  ",122400,2.0,halooglasi,3060,"NOVI SAD, SAJAM, Stan, 2.0, 40m2"
41,Novi Sad,4," Opština Novi Sad , Sajam ,  ",127830,2.0,halooglasi,3118,"NOVI SAD, SAJAM, Stan, 2.0, 41m2"
40,Novi Sad,5," Opština Novi Sad , Sajam ,  ",112200,2.0,halooglasi,2805,"NOVI SAD, SAJAM, Stan, 2.0, 40m2"
41,Novi Sad,5," Opština Novi Sad , Sajam ,  ",117200,2.0,halooglasi,2859,"NOVI SAD, SAJAM, Stan, 2.0, 41m2"
37,Beograd,8," Opština Zemun , Save Kovačevića , Mića Radakovića ",110000,1.0,halooglasi,2973,Mića Radakovića Save Kovačevića Zemun Beograd S...
92,Beograd,1," Opština Stari grad , Skadarlija , Skadarska-Stari grad ",280000,3.5,halooglasi,3043,"Skadarlija, 92m2, I, ta"
274,Novi Sad,1," Petrovaradin , Petrovaradin ,  ",512200,4.5,halooglasi,1869,PentHous za Hedoniste - povrat PDV-a
81,Novi Sad,0," Petrovaradin , Petrovaradin ,  ",154700,3.5,halooglasi,1910,Savršen troiposoban stan - povrat PDV-a
78,Beograd,3," Opština Rakovica , Labudovo brdo , Generala Zgonjanina ",149000,3.0,halooglasi,1910,"Labudovo brdo, Generala Zgonjanina, 78m2, kompletn"
94,Beograd,2," Opština Rakovica , Labudovo brdo , Gočka ",205000,4.0,halooglasi,2181,"Labudovo brdo, Gočka, 94m2, uknjižen stan"
62,Beograd,0," Opština Savski venac , Kneza Miloša , Kneza Miloša ",195000,2.0,halooglasi,3145,2.0 Savski venac - Kneza Miloša 62m2 195.000EUR
29,Beočin,2," Gradska lokacija , Širi centar ",47000,2.0,halooglasi,1621,Lep stan kod škole u Beočinu hitno
73,Beograd,2," Opština Zemun , Ugrinovačka ",197000,3.5,halooglasi,2699,Novogradnja 73m2 3.5 sa PDV
58,Beograd,1," Opština Čukarica , Železnik , Darinke Radović ",95900,2.0,halooglasi,1653,Dvosoban stan odličnog rasporeda - 58m2
28,Smederevo,0," Gradska lokacija , Gornja vaga , 16. oktobra ",33000,0.5,halooglasi,1179,Garsonjera 28 m kv
69,Beograd,2," Opština Novi Beograd , Dr Ivana Ribara , Dr. Ivana Ribara ",150000,2.5,halooglasi,2174,"Blok 71, 69m2, II, cg"
47,Beograd,3," Opština Voždovac , Medaković padina , Braće Jerković ",137000,2.0,halooglasi,2915,"Braće Jerković, 47m2, III, eg,"
28,Beograd,p," Opština Voždovac , Braće Jerković , Indire Gandi ",75000,0.5,halooglasi,2679,"Braće Jerković-I. Gandi, 28m2, VI, cg"
63,Smederevo,1," Gradska lokacija , Širi centar , Vojvode Stepe ",60000,2.5,halooglasi,952,Prodajem stan 63kv
86,Beograd,2," Opština Surčin , Surčin (mesto) ",145000,4.0,halooglasi,1686,Novogradnja 86m2 4.0 -Bez PROVIZIJE
71,Beograd,4," Opština Voždovac , Lekino brdo ",183508,3.0,halooglasi,2600,Novogradnja 70.58m2 3.0 Bez PROVIZIJE
55,Beograd,3," Opština Zemun , Prvomajska ",135000,2.5,halooglasi,2477,"Novogradnja 54,5m2 2.5 sa PDV"
49,Zlatibor,0," Planina , Centar , Vlastimira Pavlovića ",100000,2.0,halooglasi,2041,"Zlatibor, Vranjevina, stan 49m2, parking mesto"
34,Zlatibor,2," Planina , Golija , Ćaldov put ",79000,1.0,halooglasi,2324,Kapije Zlatibora stan na prodaju
56,Beograd,p," Opština Rakovica , Vidikovac , Vidikovački venac ",85000,2.0,halooglasi,1518,"Vidikovac, Vidikovacki venac, 2.0, 56 m2"
55,Beograd,p," Opština Vračar , Kalenić pijaca , Molerova ",205000,2.0,halooglasi,3727,"Kalenic, Molerova"
37,Zlatibor,3," Planina , Golija , Kiridžijska ",61050,1.0,halooglasi,1650,Stan kod škole Zlatibor
47,Beograd,4," Opština Palilula , Cvijićeva , Poenkareova ",160000,1.0,halooglasi,3404,"Dorcol,Poenkareova,1.0, 47m2+T,uknjizen"
111,Beograd,0.5," Opština Vračar , Crveni krst ,  ",279000,3.0,halooglasi,2514,Hitna prodaja trosoban stan u Kajmakčalanskoj sa g
75,Zrenjanin,p," Gradska lokacija , Žitni trg ,  ",89000,4.0,halooglasi,1187,"Komforan stan u novijoj zgradi, 75m2, Žitni trg ID"
68,Novi Sad,p," Opština Novi Sad , Podbara , Đorđa Rajkovića ",121500,3.5,halooglasi,1787,"Novi Sad, Podbara - Uknjižen troiposoban dupleks I"
37,Zlatibor,p," Planina , Centar , Miladina Pećinara ",85500,1.0,halooglasi,2311,MAXI stan Zlatibor prodaja strogi centar
64,Beograd,4," Opština Novi Beograd , Arena , Bulevar Zorana Đinđića ",249500,2.0,halooglasi,3898,"Izuzetna lokacija, fasadna cigla, odličan,uknjižen"
47,Subotica,p," Gradska lokacija , Radijalac ,  ",68252,2.0,halooglasi,1452,Stan Radijalac ID#747
85,Novi Sad,1," Petrovaradin , Petrovaradin ,  ",158640,4.0,halooglasi,1866,Savršen porodičan stan na atraktivnoj lokaciji - p
38,Novi Sad,p," Opština Novi Sad , Bulevar patrijarha Pavla ,  ",99000,1.5,halooglasi,2605,"Somborski Bulevar, 38m2, Jednoiposoban sa pdv"
93,Novi Sad,1," Petrovaradin , Petrovaradin ,  ",177980,4.0,halooglasi,1914,Savršen porodičan stan na atraktivnoj lokaciji - p
43,Novi Sad,1," Opština Novi Sad , Bulevar patrijarha Pavla ,  ",112000,2.0,halooglasi,2605,"Somborski Bulevar, 43 m2, Dvosoban sa pdv"
33,Beograd,2," Opština Voždovac , Lekino brdo , Belička ",116000,1.0,halooglasi,3515,"Lekino brdo, 33m2, II, cg"
82,Beograd,0.5," Opština Voždovac , Medaković 3 , Braće Srnić ",198000,4.0,halooglasi,2415,"Renoviran, opremljen 4.0 stan ID#127986"
65,Novi Sad,1," Opština Novi Sad , Bulevar patrijarha Pavla ,  ",169500,3.0,halooglasi,2608,"Somborski Bulevar, 65 m2, Trosoban sa pdv"
33,Novi Sad,0," Opština Novi Sad , Bulevar patrijarha Pavla ,  ",85950,1.5,halooglasi,2605,"Somborski Bulevar, 33m2, Jednoiposoban sa pdv"
64,Novi Sad,1," Opština Novi Sad , Bulevar patrijarha Pavla ,  ",166800,2.5,halooglasi,2606,"Somborski Bulevar, 64 m2, Dvoiposoban sa pdv"
81,Novi Sad,2," Opština Novi Sad , Bulevar patrijarha Pavla ,  ",211000,4.0,halooglasi,2605,"Somborski Bulevar, 81 m2, Četvorosoban sa pdv"
52,Novi Sad,2," Opština Novi Sad , Bulevar patrijarha Pavla ,  ",135500,2.0,halooglasi,2606,"Somborski Bulevar, 52 m2, Dvosoban sa pdv"
40,Novi Sad,3," Opština Novi Sad , Bulevar patrijarha Pavla ,  ",104250,2.0,halooglasi,2606,"Somborski Bulevar, 40m2, Dvosoban sa pdv"
64,Novi Sad,0," Petrovaradin , Petrovaradin ,  ",122100,2.5,halooglasi,1908,Vaš novi dom u srcu prirode i urbanog života - pov
50,Pančevo,4," Gradska lokacija , Širi centar ",79728,2.0,halooglasi,1595,"Širi centar, stan od 49,83m2."
45,Beograd,p," Opština Zemun , Zemun polje , Slobodana Bajića ",66000,1.5,halooglasi,1467,"Zemun Polje, renoviran, uknjižen ID#3434"
93,Novi Sad,p," Opština Novi Sad , Nova Detelinara , Hadži Ruvimova ",158600,3.0,halooglasi,1705,"Novi Sad, Nova Detelinara - Odličan trosoban stan"
91,Beograd,1," Opština Savski venac , Beograd na vodi , Savska ",347888,3.0,halooglasi,3823,"BW Sensa, ugaona pozicija, specijalna ponuda ID#23"
31,Novi Sad,3," Opština Novi Sad , Sajam ,  ",98420,0.5,halooglasi,3175,"NOVI SAD, SAJAM, Stan, 0.5, 31m2"
21,Beograd,0," Opština Savski venac , Zeleni venac , Kraljice Natalije ",69500,0.5,halooglasi,3310,Odlična investicja - 100m od Terazija ID#127956
45,Novi Sad,1," Opština Novi Sad , Bulevar patrijarha Pavla ,  ",117300,2.0,halooglasi,2607,"Somborski Bulevar, 45m2, Dvosoban sa pdv"
66,Novi Sad,1," Opština Novi Sad , Bulevar patrijarha Pavla ,  ",172000,3.0,halooglasi,2606,"Somborski Bulevar, 66 m2, Trosoban sa pdv"
71,Beograd,2," Opština Zemun , Gornji grad ,  ",177500,3.0,halooglasi,2500,Gornji grad - Zemun - Novogradnja
70,Beograd,2," Opština Novi Beograd , Tošin bunar ,  ",251640,2.0,halooglasi,3595,Tošin bunar - Novogradnja
70,Beograd,p," Opština Grocka , Kaluđerica ,  ",120000,3.0,halooglasi,1714,Grocka - Kaluđerica
87,Beograd,p," Opština Voždovac , Autokomanda , Bože Jankovića ",229000,3.5,halooglasi,2632,"Voždovac, Autokomanda - Bože Jankovića"
82,Beograd,p," Opština Zvezdara , Veliki Mokri Lug , Mate Miloševića ",165000,4.0,halooglasi,2012,Vojvode Vlahovića - Lux - Dupleks
84,Beograd,3," Opština Novi Beograd , Tošin bunar ,  ",302400,3.0,halooglasi,3600,Tošin bunar - Novogradnja
70,Beograd,3," Opština Zemun , Meandri , Prizrenska ",191000,3.0,halooglasi,2750,"Uknjižena novogradnja, Zemun, odlična lokacija ID#"
135,Beograd,0.5," Opština Rakovica , Petlovo brdo , Nićifora Ninkovića ",179000,2.0,halooglasi,1326,Lux stan na Petlovom brdu
96,Beograd,p," Opština Novi Beograd , Bežanijska kosa 1 , Nikole Dobrovića ",240000,6,halooglasi,2500,"Nikole Dobrovića, Bežanijska Kosa 1, Novi Beograd"
64,Beograd,2," Opština Zvezdara , Mirijevo , Mihaila Bulgakova ",140800,3.0,halooglasi,2200,"Zvezdara, Mirijevo - Mihaila Bulgakova"
41,Beograd,3," Opština Vračar , Južni bulevar , Vojvode Hrvoja ",135000,1.5,halooglasi,3293,"Prodaja, stan, Vojvode Hrvoja, 41m2, Id717"
76,Beograd,7," Opština Voždovac , Banjica , Crnotravska ",159500,3.0,halooglasi,2099,"Banjica, 76m2, VII, cg"
68,Beograd,p," Opština Voždovac , Medaković 2 , Radovana Simića Cige ",130900,2.5,halooglasi,1925,"Medak, 68m2, uknjižen ID#7048"
45,Pančevo,2," Gradska lokacija , Širi centar ",71984,1.5,halooglasi,1600,"Širi centar, stan od 44,99m2."
24,Novi Sad,2," Opština Novi Sad , Nova Detelinara ,  ",74160,0.5,halooglasi,3090,"NOVI SAD, NOVA DETELINARA, Stan, 0.5, 24m2"
94,Novi Sad,4," Opština Novi Sad , Bistrica ,  ",189000,4.0,halooglasi,2011,"NOVI SAD, NOVO NASELJE -  BISTRICA, Stan, 4.0, 94m"
73,Novi Sad,1," Opština Novi Sad , Bulevar Oslobođenja , Pavla Papa ",180450,3.0,halooglasi,2472,"Novi Sad, Bulevar oslobođenja - Uknjižen trosoban"
105,Beograd,1," Opština Savski venac , Centar , Karađorđeva ",280000,6,halooglasi,2667,Odlična investicija za stan na dan i ostale namene
64,Beograd,0," Opština Voždovac , Lekino brdo , Veselina Masleše ",197120,3.0,halooglasi,3080,"Lekino Brdo, Veselina Masleše, 64.57m2+107m2 teras"
85,Beograd,p," Opština Savski venac , Beograđanka , Kneza Miloša ",189000,4.0,halooglasi,2224,"Kneza Miloša, 85m2, II, ta,"
180,Beograd,6," Opština Vračar , Bulevar kralja Aleksandra ,  ",545000,6,halooglasi,3028,"Lux 5,0 duplex kod Metropol Palasa"
48,Zlatibor,3," Planina , Centar ,  ",105336,2.0,halooglasi,2194,"Zlatibor, Rakovića livade, novogradnja, 49m2 ID#51"
38,Zlatibor,1," Planina , Centar ,  ",83908,1.0,halooglasi,2208,"Zlatibor, Rakovića livade, novogradnja, 38m2 ID#51"
45,Beograd,0," Opština Rakovica , Petlovo brdo , Rasinska ",69000,1.5,halooglasi,1533,"Petlovo brdo, 1,5 soban, 45 m2, ТА, prizemlje"
71,Beograd,p," Opština Grocka , Kaluđerica ",89000,2.0,halooglasi,1254,"Kaluđerica, 71m2, LUX"
55,Niš,4," Pantelej , Durlan , Knjaževačka ",75000,3.0,halooglasi,1364,Odličan 3.0 stan 55mkv
37,Beograd,2," Opština Voždovac , FON - Bilećka , Vojvode Stepe ",145000,1.5,halooglasi,3919,Stan na top lokaciji ID#123028
62,Sombor,0," Gradska lokacija , Selenča ,  ",50000,2.0,halooglasi,806,"Nova Selenča. Prizemlje, Dvosoban 62m2"
35,Niš,1," Medijana , Medijana ,  ",62000,1.0,halooglasi,1771,"Medicinski fakultet, 35m2 , I sprat, Ta"
65,Beograd,3," Opština Čukarica , Banovo brdo , Karpoševa ",190000,2.5,halooglasi,2938,Idealna prilika za one koji nemaju povrat PDV-a
42,Beograd,1," Opština Vračar , Južni bulevar ,  ",144935,1.5,halooglasi,3500,Lux stan u mirnom delu Vračara
62,Zrenjanin,6," Gradska lokacija , Bagljaš ,  ",54000,2.0,halooglasi,871,"Zrenjanin, Bagljaš, Stan, 2.0, 62m2"
44,Zrenjanin,0.5," Gradska lokacija , Širi centar ,  ",45000,2.0,halooglasi,1023,"Zrenjanin, Širi centar, Stan, 2.0, 44m2"
62,Beograd,2," Opština Zemun , Pregrevica ,  ",210000,3.0,halooglasi,3387,Ekskluzivna novogradnja u Zemunu - Pregrevica
42,Beograd,4," Opština Čukarica , Filmski grad , Ilije Stojadinovića  ",119000,1.0,halooglasi,2833,"Beograd, Filmski grad, Stan, 1.0, 42m2"
31,Beograd,1," Opština Voždovac , Kumodraž , Ljubičica ",70000,1.0,halooglasi,2258,Jednosoban stan u Kumodražu
62,Niš,4," Pantelej , Čalije ,  ",79000,2.5,halooglasi,1274,"Dvoiposoban stan sa stvarima i podzemnom garažom,"
72,Niš,0.5," Medijana , Centar ,  ",144000,3.0,halooglasi,2000,Odličan renoviran trosoban stan u centru ID#4538
31,Kopaonik,5," Planina , Kraljevi čardaci , Stefana Prvovenčanog ",75000,2.0,halooglasi,2419,Apartman u Krlajevim cardacima 31m2
145,Beograd,3," Opština Voždovac , Autokomanda , Vojvode Stepe ",435000,4.0,halooglasi,3000,Odličan 4.0 stan sa garažom
75,Novi Sad,1," Petrovaradin , Sremska Kamenica ,  ",173300,3.0,halooglasi,2311,"Sremska Kamenica, Popovica - Nov trosoban stan ID#"
